name,thirty_day_average_price,thirty_day_change,thirty_day_difference,thirty_day_sales,thirty_day_volume
NOVA ROBOTICS COMPANY,0,0,0,0,0
Sappy Seal Yacht Club,0.00172962962962963,-0.3008982035928142,-0.020099999999999993,27,0.04670000000000002
ExperimentsETH,0,-1,-0.13601600000000003,0,0
Crypto Hackers Official,0,0,0,0,0
DOSA CLub,0,-1,-0.10798600000000001,0,0
Carnie Town,0.015960000000000002,0,0.07980000000000001,5,0.07980000000000001
BlockedHeads OnChain,0.0012,0,0.0012,1,0.0012
MafiaBot,0,-1,-0.017050000000000003,0,0
Groove Toons Official,0,-1,-0.08168101010101067,0,0
Emoji  Battle,0,0,0,0,0
Torch is life,0.000695454545454546,-1,-0.015300000000000001,0,0
Photon's Dream by Harvey Rayner | patterndotco,1.057656884259259,-0.4971010192592817,-26.136576893508522,25,26.44142210648148
ITSJOVYNN by Supermeta+,0,-1,-0.061660000000000006,0,0
PokeCute By Trarua,0,-1,-0.002,0,0
bhare editions,0.139,-0.5088156981089405,-0.287979,2,0.278
Scroll of Mages,0.002646153846153846,4.212121212121211,0.027799999999999995,13,0.03439999999999999
Harakai!,0,-1,-0.03,0,0
Puxxies Gang,0,-1,-0.01,0,0
The Walking Dead Lands - Avatars,0.06845450000000002,-0.3241531156097582,-0.6566499000000001,20,1.3690900000000004
Retrievers Genesis,0,-1,-0.0076,0,0
PanoraMongolia: Sain uu by Rizacan Kumas,0,-1,-20,0,0
BoredPepeYC,0.00188,-0.5447941888619856,-0.01575000000000001,7,0.013160000000000002
Toonies SC,0.016947738922820428,-0.48627691395229006,-5.1816593278289815,323,5.474119672070998
TAT-TWELVE ANONYMOUS TOURNAMENTS,0.004634482758620691,-0.8191948972316635,-0.6089418523160001,29,0.13440000000000005
Miya Mi,0,0,0,0,0
Moonapes Yacht Club,0,0,0,0,0
Chaos.Critters,0,-1,-0.14686000000000007,0,0
Rare Ape Yacht Club,0.004408295454545458,0.27991685637929387,0.08484000000000019,88,0.3879300000000003
Edge Runners,0.0014,-0.7142798832629237,-0.003499899999999999,1,0.0014
Official CavemanNFT,0,-1,-0.001,0,0
Rising Stackers,0,-1,-0.0052,0,0
Official Bevvies NFT,0.0059,1.95,0.0039,1,0.0059
WIZARDS THAT CAME FROM THE MOON,0,-1,-0.06307,0,0
SakuraMaid,0,-1,-0.002,0,0
Your Next PFP,0.0001,0,0.0001,1,0.0001
Bored Bunny Toons,0,-1,-0.08231678999999999,0,0
Lips of Crypto World,0,-1,-0.262769,0,0
Merge Dark Ape,0,0,0,0,0
Bored Ducks Yacht Club,0,-1,-0.05978,0,0
EVERGIRL Generative,0.011879787234042554,-0.5075453559238322,-1.1509200000000008,94,1.1167
Favor's Editions,0,0,0,0,0
Eggi V2,0,-1,-0.012249999999999999,0,0
Pixel Ninja Squad,0.001,0,0.001,1,0.001
LIONIUM,0,-1,-0.20536000000000001,0,0
THE UNDERWATER CLUB,0.0001,-0.9830191620774962,-0.0057889909,1,0.0001
UNDERWATER CLUB OfficaI,0,-1,-5.5890699999999995,0,0
BoredSkullYachtClub,0,0,0,0,0
POTTED-POTTED,0,0,0,0,0
Bored Monke Yacht Club,0.008,0,0.016,2,0.016
Degenino Mint Box,0,0,0,0,0
Undead Skeleton AI,0,-1,-2.9370517999999963,0,0
CANNON BUSSTAR NFT,0,-1,-2.528439700000002,0,0
Mars Mining Company,0,-1,-0.01,0,0
DragoonsNFT,0,-1,-0.10060000000000005,0,0
Renga Yacht Club,0,-1,-0.0009,0,0
Worsties,0,-1,-0.003,0,0
an elizabeth,0,-1,-1.9e-13,0,0
Ithil Edhil,0,-1,-4.522093289999985,0,0
tama5's event collection,0,0,0,0,0
PrayersNFT,0,-1,-0.028900000000000002,0,0
Young Punks NFT,0,-1,-0.002,0,0
Memory City,0,-1,-0.00109,0,0
Elizabeth II NFT,0,0,0,0,0
Cyber Undead,0,0,0,0,0
Peekaboo NFT,0,-1,-0.0384699999,0,0
TEOPEMA by Vadim Epstein x COH,0.15871200000000002,-0.2096629754181559,-1.0525898799999984,25,3.9678000000000004
Dream Capsules by Obvious,0.1519740540540541,0.8831346282652387,2.637040000000002,37,5.623040000000001
The Rat Trap by Cheese Lab,0,-1,-0.0116,0,0
Nice Idea By The Q,0,-1,-5e-05,0,0
DUCKME GENESIS,0.00851,-0.8221860047222048,-0.3934900000000001,10,0.08510000000000001
TigerJok,0,-1,-4e-14,0,0
199X by Spectra.art,0.008733325,0.5182032453074001,0.035771,12,0.1047999
Eat Me Editions,0,-1,-1.9999999999999998,0,0
Rectangles (for Herbert) by Jeff Davis,0.08395,-0.7417604148356477,-3.3758999999999997,14,1.1753
POOR PEOPLE CLUB,0,-1,-2.448021598999994,0,0
Fake Domainz by Monster Numberz,0.00238,-0.8096,-0.010120000000000002,1,0.00238
INTERNAL MALFUNCTION PLEASE ABORT NFT,0,0,0,0,0
Hello Ethereum Souvenier,0.009961000000000001,0,0.039844000000000004,4,0.039844000000000004
Bear Riders NFT,0.00235,1.0142857142857142,0.0071,6,0.0141
NlWA by Haus,0,-1,-0.045399999999999996,0,0
Grady - driving into the sun,0.030966666666666667,0.1233373639661427,0.0102,3,0.0929
Not Another Ape,0,-1,-0.0023,0,0
CWBY Editions,0,-1,-0.375,0,0
D-Kongz NFT,0,-1,-0.0001,0,0
Cryptofuks,0.006199999999998,-0.7733916472161896,-0.10579990000001004,5,0.03099999999999
Non Fungible League,0.006,0.8750029296920778,0.005600010000000001,2,0.012
Atmos | Exordium Chapter 01,0.002625,-0.8205128205128206,-0.04800000000000001,4,0.010499999999999999
WARBAND,0,0,0,0,0
Trendy Deer(TD),0,-1,-36.53760815000002,0,0
Little Simmon : Update 1,0.009872185714285721,8.130693159873974,0.7999789000000006,91,0.8983689000000006
JISOO BY 8LACKPINK,0,-1,-0.17641455520000002,0,0
Abatu Is Coming,0,-1,-0.14698999999999998,0,0
HD Genuine Undead,0,-1,-0.034999999999999996,0,0
This Is Murica NFT,0.013170000000000005,-0.9531724243532566,-13.93987611100001,52,0.6848400000000002
Flock Of Sheep NFT,0,-1,-21.913600000000002,0,0
Beta Galaxy: Lost Sectors,0,-1,-0.0158,0,0
We Own A Moonbird,0,-1,-0.011779999000000005,0,0
Etherlands Genesis,0,-1,-0.027779999999999992,0,0
Puff Ticket,0,-1,-2.4286732579989954,0,0
The Truth Pass by SixSense,0.016660533333333328,1.4500784313725485,0.14790799999999993,15,0.24990799999999994
The Top G's Official,0,-1,-0.0041,0,0
MarsWaWa NFT,0.001,-0.6,-0.006,4,0.004
The Y00tsons,0,-1,-0.0003,0,0
Nation No9,0.006966666666666667,0,0.020900000000000002,3,0.020900000000000002
Council of Mages (For Adventurers),0.011930727272727279,-0.13676020985387038,-0.10395799999999988,55,0.6561900000000003
The Pepe Chimpsons,0.0075,-0.7275154862032008,-0.04004900000000001,2,0.015
Penguin Town,0,-1,-0.077951,0,0
Ghostie - First Ghosties,0.030776470588235294,-0.2058287795992716,-0.13560000000000016,17,0.5232
Super BBs,0.03382347826086956,0.20829407196479396,0.40231999999999957,69,2.33382
KEMUSHI NFT,0,0,0,0,0
GossipNFTs,0,-1,-0.040499999999999994,0,0
NAGOMI - WAFUKU Kids -,0.04598461873638312,-0.5518051218413215,-2.8873644444444633,51,2.345215555555539
RAMENFT by Ryojin,0,-1,-0.018099999999999998,0,0
Mysterious_Egg,0,0,0,0,0
MoonMoonz Official,0,-1,-0.026000000000000002,0,0
THE FDA CHARACTERS COLLECTION,0,-1,-0.0008,0,0
Noun Peepos,0,0,0,0,0
SummerCOCO,0,0,0,0,0
NFTNG.Pass,0.01925,0.5338645418326695,0.013400000000000002,2,0.0385
ETH Ghouls,0,-1,-0.0379,0,0
Careless Rabbit,0.002549999999999998,0,0.002549999999999998,1,0.002549999999999998
Eggcelland Official,0,-1,-0.027899000000000004,0,0
"Une Robe Bleue, Ses Levres et des Mots d'Amour",0.211,9.549999999999999,0.955,5,1.055
GENESIS HUSTLER OfficaI,0,-1,-3.5733500000000005,0,0
SoonBirds,0,-1,-0.013919999999999998,0,0
Lucky - Part I,0.008499999999999999,-0.8702290076335878,-0.171,3,0.0255
BloodWars,0,-1,-0.09921877,0,0
3D Bored Apes YC,0,-1,-0.1240988,0,0
A Virth,0,-1,-4.080000000000002,0,0
Gates Of Oxya - Lands,0.229425,-0.8544257614213198,-5.3863,4,0.9177
Degenheim Degenesis,0.5087499999999999,0.031034910791414325,0.12251000000000012,8,4.069999999999999
CYBERWALKERS NFT Collection,0.01376666666666667,-0.6179412969644107,-0.46759,21,0.2891000000000001
Dogliens,0.06138379999999998,-0.7367779637875556,-8.59089,50,3.069189999999999
Dreamworks Trolls VOX Box - Series 4,0,0,0,0,0
Chunky Monkeys!,0,-1,-0.00153,0,0
SLUM STARS,0.002816666666666667,0.21582733812949614,0.01199999999999999,24,0.06760000000000001
Athena Returns B-tier,0.063,-0.22222222222222224,-0.07200000000000001,4,0.252
Democracity by Generative Artworks,0.10288888888888889,-0.6946454127563033,-2.10654,9,0.926
Prophetgamma,0,0,0,0,0
721 Ether Plant,0.009,-0.9090909090909091,-0.09000000000000002,1,0.009
Ghosts of Koganei,0.002090909090909091,2.2857142857142856,0.016,11,0.023
Amazonia - Sebastiao Salgado,0.0746957351351351,-0.35723524907422455,-6.144121200000004,148,11.054968799999994
Banksywtf PFP,0,-1,-0.06277,0,0
AMAi-NFT,0.001883333333333333,-0.9334393591329446,-0.15847000000000006,6,0.0113
Spooky Synonyms - By Big Hugs Studio,0,-1,-0.0199999,0,0
Purzbots,0,-1,-0.008,0,0
Pet Ghost Club,0,-1,-0.007702000000000001,0,0
Zuup,0,-1,-0.00178,0,0
Funky Fred,0,-1,-0.08249999899900001,0,0
Decentramon Official,0,-1,-0.0269,0,0
Skeleton Steph Fanboy Pass,0,-1,-1.13159999,0,0
Lucky Frens,0,-1,-0.024000000000000004,0,0
VOX Collectibles: VOX Box,0.3679005681818182,-0.9642582107516868,-218.3585467752702,22,8.0938125
UNDEAD VAMPS,0,0,0,0,0
Baby Artist Kaiju,0.008833333333333334,5.625,0.0225,3,0.0265
BattleSlayers,0,-1,-1.2221157999999994,0,0
Goblin Tribe NFT,0,-1,-0.3290000000000002,0,0
Bapes Genesis Key Diamond,0.017,-0.6702126565786658,-0.10364511,3,0.051000000000000004
6IXTY8IGHT Bold Bunny NFT,0,-1,-3.5828200000000003,0,0
KinkverseNFT,0,-1,-0.0031,0,0
Penguin Knights Official,0.002,0,0.002,1,0.002
NFT Stats Tools,0.0022,-0.8225806451612903,-0.010199999999999997,1,0.0022
Departed by Alexis André,0.5703361111111112,4.738429290106205,16.9541,36,20.5321
The Undead Chimpsons,0.0008975,-0.9653474903474903,-0.10001000000000002,4,0.00359
Colorspace by Tabor Robak,1.0145983571428572,-0.651063264970333,-26.50322289999999,14,14.204377
Crypto Bulls Genesis,0.001,0,0.001,1,0.001
The Chosen Kid,0,-1,-0.001729999999999999,0,0
Pixel Hyenas,0,-1,-0.3602739700000003,0,0
Bored Machine Official,0,-1,-0.044359889999999985,0,0
SamurAI by ShogunAI,0.005,-0.9863830714344073,-0.36219,1,0.005
Paloma Testnest Egg Hunt,0,-1,-0.035,0,0
Bounty Hunters PvP,0,-1,-0.00018,0,0
Laughing Ghouls,0,-1,-0.10099999999999998,0,0
No Need Fomo Genesis,0,0,0,0,0
SEC Ape Yacht Club,0,-1,-0.00146,0,0
Dead Will Rise,0,-1,-1.0526555344551987,0,0
The Funkies,0.0011,-0.9133858267716536,-0.023200000000000002,2,0.0022
Egghead Jones,0.003544444444444444,-0.8080614203454896,-0.13429900000000008,9,0.0319
Degen Space Bombs,0.0066,-0.9569471621429656,-0.14669999898999997,1,0.0066
Merging Galaxy,0,-1,-0.04810000000000001,0,0
GWEI GUYS,3.0333333333333e-05,-0.9957055214723927,-0.021099,3,9.1e-05
Buds Bunnies Club,0,-1,-0.050499999999999996,0,0
Neonbrain Genesis Pass - official,0,-1,-4.780800000000003,0,0
Tribo Flameys,0.04280179384615384,-0.03824838562480221,-0.11064340000000294,65,2.7821165999999997
Tamadoge Ultra Rare NFTs,2.5774999999999997,0,10.309999999999999,4,10.309999999999999
FPX METAVERSE,0.0356,-0.907811825636599,-1.0517,3,0.1068
Genesis Bushis by Hana,0,-1,-0.0138,0,0
Collab Zine,0,0,0,0,0
Kreators Box,0.016925925925925924,-0.24048529167359184,-0.14470000000000027,27,0.45699999999999996
Meta Arcata OfficaI,0,-1,-2.8899,0,0
Marie On Heart's Psychedelic Flowers,0,-1,-0.016399999999999998,0,0
ASS3MBLY of WZRD$ x CBFC,0,-1,-0.1020499998,0,0
We are All Going to Crusade,0,-1,-0.004,0,0
BTFA Community,0.01187037037037,9.397404703973724,0.12874444444444003,12,0.14244444444444002
The Bearsons Official,0,0,0,0,0
Ever Fragments of Civitas,0.019137645098039224,-0.5401966822296079,-1.1466700899999998,51,0.9760199000000004
EDBOY Club,0,-1,-0.02421569,0,0
Phototaxis by Casey REAS,0.3616068965517242,0.6189770429036793,4.009300000000001,29,10.486600000000001
Eternity Complex - Gangs of Luse,0,-1,-0.0122,0,0
Uppercut Training Club,0,-1,-0.01468438,0,0
D-FUNNY ART,0,-1,-0.0034,0,0
Betwixt Braves,0,-1,-0.001,0,0
ZeroX (0x),0.0977,-0.47495063631052575,-2.7397099999999996,31,3.0286999999999997
Nijigen,0.00115,-0.7386363636363636,-0.006500000000000001,2,0.0023
Wormholes - LHvCzcs5Vo,0.004525,0,0.0362,8,0.0362
Gloopverse Genesis,0,-1,-0.0012,0,0
dBlitnautsNFT,0.007689421052631579,1.004101508916324,0.07319900000000001,19,0.146099
MuertosNFT,0,-1,-0.18009980000000003,0,0
Undead Army Official,0,-1,-0.015,0,0
Mortiverse Season 01,0.006631520000000002,-0.027345422971093818,-0.004660999999999971,25,0.16578800000000005
RainbowBaby RBB,0.0728,-0.7946982515510433,-1.4089999999999996,5,0.364
Snakes by Eros,0.007453076923076923,34.885185185185186,0.09419000000000001,13,0.09689
Stains on a Canvas by Omar Lobato,0.07541250000000001,-0.36760343399825995,-0.35069000000000006,8,0.6033000000000001
Anti-Spam Bots,0.017753846153846155,5.651296829971181,0.1961,13,0.2308
.com Name Service (ensCOM),0,-1,-0.0008,0,0
Everything & Everywhere,0.009,-0.9337236275267867,-0.25359000000000004,2,0.018
Crash Landers,0,-1,-0.16144280000000014,0,0
Degenerats made by Degenerats,0,-1,-0.1808500000000001,0,0
Okimi Official,0,-1,-0.005,0,0
PepePepe NFT,0,0,0,0,0
Nova-Dox collection 3 - early bird 1,0,-1,-55.469999999999864,0,0
Crypto Undead NFT,0.00165,2.666666666666667,0.0048,4,0.0066
October London,0.02847888934210527,-0.35360048904744157,-0.5919956049999986,38,1.0821977950000004
Machine Soldier,0,-1,-0.0048,0,0
Dakko - Hug Girl Collection -,0.0777,-0.6468181818181818,-0.1423,1,0.0777
OnmyoujiSub,0,-1,-0.0055,0,0
Gangster AI,0.0042,-0.757085020242915,-0.013090000000000001,1,0.0042
Wojak Life,1e-18,0,1e-18,1,1e-18
Kangaroo Club Official,0,-1,-0.26165799000000006,0,0
Spooky Ghosties,0,-1,-0.3459636111111112,0,0
On-Chain Splatter,0.045,0,0.09,2,0.09
BEEBLE Labs Sky Walker,0.019284285714285716,-0.49096873939439656,-0.13020000000000004,7,0.13499
RengaPunks,0,0,0,0,0
Down Market Ducks,0.004796304964539008,-0.7574463120347261,-2.11188309999999,141,0.6762790000000002
Roboties,0.0009,0,0.0009,1,0.0009
IO.E | The Chosen,0,-1,-0.42480000000000007,0,0
Dino Evolution NFT,0.000999,0,0.000999,1,0.000999
EVA - Women in WEB3,0.12767777777777778,0.729530403371463,0.4847,9,1.1491
AngryCatYC,0,-1,-0.01749,0,0
Genuine Alive NFT,0,-1,-0.0009,0,0
JungleParty ForestRanger,0.000625,-0.26470588235294124,-0.0009,4,0.0025
DesArts Genesis,0.002,-0.7266514806378132,-0.0319,6,0.012
GirlVibes Beach,0,-1,-0.0002,0,0
PourKoKo Collections,0,-1,-0.03810000000000001,0,0
Invisible Dudes Genesis - Custm.art,0,-1,-81.65035999999995,0,0
Our Founder Is Dead Ticket,0,-1,-6.1e-08,0,0
PixelChain 256,0.005,-0.27536231884057966,-0.0019,1,0.005
Cats & Bones Official,0.00242235294117647,-0.9290334032429564,-0.5390930000000003,17,0.041179999999999994
MoonKids,0,-1,-0.10149999999999998,0,0
DEGENuine Bits,0,0,0,0,0
HOUSE OF DORAGON,0,-1,-0.21615000000000012,0,0
DaoJail,0,-1,-0.4312369996700004,0,0
Alphablocks NFT,0.034904883718604666,0.26498946472819257,0.3144099999000005,43,1.5009099999000006
the k00ks,0.035,0.8918918918918922,0.016500000000000004,1,0.035
Boguswtf,0,-1,-0.00158,0,0
Tribute to Hype Culture by Yoc,0,-1,-0.031418999999999996,0,0
MechaUnicorns,0,-1,-0.9227199999900005,0,0
IVY PET,0,-1,-4.087000000000001,0,0
Jarz,0.003277551020408165,-0.5822277717080275,-0.22381999999999996,49,0.16060000000000008
Jeffrey Dahmer Yacht Club,0.00044400000000002,-0.9998012973421837,-11.170252599999946,5,0.0022200000000001
JUST A COLOR NFT,0,-1,-0.15688,0,0
New York Cares Stand with Students,0.005,0,0,1,0.005
Dead Founders Club,0,0,0,0,0
Amira NFT,1e-09,-0.9999923076923077,-0.000129999,1,1e-09
Mint个鸡吧,0,-1,-0.04093279999999999,0,0
Elite Film Club - Genesis Collection,0,-1,-0.17232,0,0
Onna San Collection First drop : Utsukushii,0,0,0,0,0
CyberApe2077,0,-1,-0.028499999999999998,0,0
GM! I got juice,0.001333333333333333,0,0.004,3,0.004
Citizens of Galaxy,0,-1,-0.016200000000000003,0,0
Our Founders Pets,0,-1,-0.00088,0,0
Bored Ape Royal Club,0.0002,-0.9,-0.0018,1,0.0002
MoonMaidenNFT,0,0,0,0,0
Meta Sports Official,0,-1,-93.8799999999999,0,0
Alpha Cats,0.00030025,5.005,0.001001,4,0.001201
Finch Dog,0,-1,-0.11733800000000001,0,0
MDC REBOOT,0.01587543842105264,3.1038548299319744,0.6843999900000004,57,0.9048999900000004
.club Name Service,0,0,0,0,0
The Dragonborn,0,-1,-0.19999999999999998,0,0
The Outercasts,0.012249999999999999,-0.875390989376863,-0.3442299899900001,4,0.048999999999999995
Official Kaijira,0.005691842105263159,0.4809311879493331,0.07024000000000008,38,0.21629000000000004
Sandaliya by Melissa Wiederrecht,0.40825000000000006,-0.6285734171382094,-13.817810000000003,20,8.165000000000001
YogaPepez Official,0.003828571428571429,0.40387637506547913,0.007709999999999998,7,0.0268
IslandG1,0,-1,-0.676,0,0
Sun Cat OG,0,-1,-0.2141,0,0
wonder's sugar skull club,0.025,-0.5614035087719298,-0.031999999999999994,1,0.025
Castaways - The Islands,2.637228571428572,-0.7738436509081391,-126.33399998999998,14,36.921200000000006
Splat by Devotion,0.013266666666666666,-0.8454648995651274,-0.6532400000000002,9,0.1194
Gloomy Doomers NFT Official,0.00370363409090909,4.969227106227105,0.13565989999999997,44,0.16295989999999996
Runnnnnnning,0,-1,-0.03995900000000001,0,0
BBRC -  IVY DOG,0.01505714285714286,-0.5266102102183028,-0.23449900000000012,14,0.21080000000000004
Kotaro World,0,0,0,0,0
Genuine Alien,0,0,0,0,0
MAX CAPACITY 1155,0.007925000000000001,-0.7759717314487632,-0.10980000000000001,4,0.031700000000000006
PILLAGERS,0,-1,-0.005079999999999998,0,0
Boovs HEAD,0,-1,-0.0122,0,0
Tiny Warriors Official,0,-1,-0.12110000000000001,0,0
Stack City,0,0,0,0,0
Rasnia FEAR,0.00233,-0.6090604026845637,-0.0363,10,0.023299999999999998
SPACE PASSENGER,0,0,0,0,0
EZ Medieval Club,0,-1,-8.080000000000005,0,0
Lost Bear by Fluff,0.003623076923076924,-0.9164352016376004,-0.5165344600000004,13,0.04710000000000001
Impact Fantasy,0,-1,-0.007599999999999999,0,0
HELIX - 1959 ARCHIPELAGO CRUISEMASTER,0.05318478260869564,-0.5523654644603978,-3.0188960000000007,46,2.4464999999999995
Genesis by DCA,8.65,-0.35843187399453663,-19.33036,4,34.6
Construction Token by Jeff Davis,7.330000000000001,-0.5209150326797385,-23.909999999999997,3,21.990000000000002
Elevated Deconstructions by luxpris,0,-1,-35,0,0
Singularity by Hideki Tsukamoto,3.1500000000000004,-0.815519765739385,-27.849999999999998,2,6.300000000000001
Ignition by ge1doot,0.885,-0.8127677579732374,-7.6834999999999996,2,1.77
NimBuds by Bryan Brinkman,2.99,0.22540983606557388,0.5500000000000003,1,2.99
HyperHash by Beervangeer,2.86,0.3928571428571426,2.419999999999999,3,8.58
Unigrids by Zeblocks,16.99,0.13266666666666657,1.9899999999999984,1,16.99
Spectron by Simon De Mai,1.20025,-0.17224137931034478,-0.49949999999999983,2,2.4005
27-Bit Digital by kai,0.3797998,-0.3969708805690514,-1.2501009999999997,5,1.898999
Archetype by Kjetil Golid,19.045,-0.39426997525555474,-24.7928,2,38.09
720 Minutes by Alexis André,2.1388888888888884,2.2136894824707833,13.259999999999994,9,19.249999999999996
Apparitions by Aaron Penne,1.0341,1.199978725667482,11.280999999999999,20,20.682
Inspirals by Radix,0.35962153846153855,-0.2686641154561711,-1.7174409999999982,13,4.675080000000001
Algobots by Stina Jones,1.008575,0.12063888888888886,0.4342999999999999,4,4.0343
Elementals by Michael Connolly,0.9333285714285715,0.0777466182777963,0.47130000000000116,7,6.5333000000000006
Subscapes by Matt DesLauriers,9.933333333333332,0.6116819902650078,22.61999999999999,6,59.599999999999994
Subscapes by Matt DesLauriers,10.754,1.410632967120661,62.929309999999994,10,107.53999999999999
Watercolor Dreams by NumbersInMotion,1.163441666666667,0.7172570725707264,5.831300000000004,12,13.961300000000003
Bubble Blobby by Jason Ting,1.81,1.1046511627906979,4.750000000000001,5,9.05
AlgoRhythms by Han x Nicolas Daniel,0.8515,0.5850707371556216,3.143,10,8.515
Frammenti by Stefano Contiero,1.6424999999999998,-0.41858407079646015,-4.7299999999999995,4,6.569999999999999
The Blocks of Art by Shvembldr,2.69975,0.6873437499999998,4.398999999999999,4,10.799
Dreams by Joshua Bagley,0.8554801311728395,2.3653821053219497,6.012801311728396,10,8.554801311728395
CENTURY by Casey REAS,2.5947047684248443,2.6983372730293396,35.96924060007205,19,49.299390600072044
Endless Nameless by Rafaël Rozendaal,0.44972222222222225,-0.6675018483529122,-8.1255,9,4.0475
Pigments by Darien Brito,2.1470555555555553,1.5176665643180203,23.296675001555016,18,38.647
Trossets by Anna Carreras,0.5072,-0.32077493080974917,-3.593000000000001,15,7.608
Asemica by Emily Edelman - Dima Ofman - Andrew Badr,0.35707142857142854,0.19736526946107782,0.8239999999999998,14,4.999
Gazers by Matt Kane,25.211431455026457,0.2476935924577412,70.0700403703704,14,352.9600403703704
Vortex by Jen Stark,0.9518977777777776,0.1895318839332078,2.730039999999997,18,17.134159999999998
Jiometory No Compute - ジオメトリ ハ ケイサンサレマセン by Samsy,0.43535,-0.32188473520249217,-2.8930999999999996,14,6.0949
Cosmic Reef by Leo Villareal,1.2011857142857143,1.4023714285714288,4.9083000000000006,7,8.4083
Para Bellum  by Matty Mariansky,0.326225238095238,-0.4498307104699312,-5.601310000000003,21,6.850729999999999
Memories of Qilin by Emily Xie,7.562413793103449,0.3058675018756479,51.36800000000005,29,219.31000000000003
Flux by Owen Moore,0.5188317647058823,-0.5623410906564779,-11.332859999999998,17,8.82014
Anticyclone by William Mapan,9.624333333333333,-0.7744616904463828,-297.4354880000001,9,86.61899999999999
montreal friend scale by amon tobin,0.5003333333333333,-0.736897458369851,-8.408000000000001,6,3.002
Dynamic Slices by pxlq,3.039444444444445,0.44888771186440707,8.475000000000005,9,27.355000000000004
Skulptuur by Piter Pasma,1.0405025339506175,3.1048217590553113,7.870195339506175,10,10.405025339506174
CondoMini Neighborhood,0.005177777777777777,-0.7833465061137198,-0.16849,9,0.046599999999999996
Shadow Guild - Path of the Rogues,0,0,0,0,0
CondoMini Condos,0,-1,-0.0075,0,0
Troll Genesis,0,-1,-0.45640000000000003,0,0
PixelMachine,0,0,0,0,0
SUITS NFT,0,-1,-0.0022,0,0
SoulWakers,0,-1,-0.052000000000000025,0,0
Tripping Frogs,0,-1,-0.48450000000000026,0,0
Dead Founders YC,0,-1,-0.0063,0,0
TokyoN1z,0,-1,-0.08139690000000001,0,0
Bork Town,0,-1,-0.00519,0,0
Proof Of Apes,0,-1,-0.1098,0,0
Alive Triceratops YC,0,-1,-0.076399998,0,0
RugPullGuardian,0,-1,-0.0014,0,0
Playground Pass,0.00695,-0.9112954633883512,-0.14279999000000002,2,0.0139
Gotterhavn - Unholy Consortium,0.0035,-0.9558080808080808,-0.0757,1,0.0035
Burtons Squad Collection,0,-1,-0.0005,0,0
Dall-E Punks,0.007633333333333335,-0.765416862686146,-0.29887990000000014,12,0.09160000000000001
Worst City,0,-1,-0.042450228908400015,0,0
Fashion League Backstage Pass,0.035339999999999996,-0.7532122905027934,-0.5393000000000002,5,0.1767
Influ3ncers,0,0,0,0,0
Primitives by Aranda\Lasch,1.3408571428571427,-0.4227552275522756,-13.748000000000005,14,18.772
Look Away: The Eyes of the Monarch,0,-1,-1.2491329999999994,0,0
Sparkle Game Founder's Pass,0.033,-0.5991399528493909,-0.14796898756489,3,0.099
Hot Dog Time Machine,0.003265,-0.20008166598611674,-0.004899999999999998,6,0.01959
SUPER FUNKY FLOPPY DISKS,0,-1,-0.049449900000000005,0,0
Wizards of the Tower Shade,0.009983114754098361,-0.8273264815017272,-2.9177433333250002,61,0.60897
everybody gangsta until they get jumped by a spider,0.15444333333333335,25.859710144927536,1.7843200000000001,12,1.85332
Wifus Academy: Heroes,0.001,-0.9130434782608695,-0.0105,1,0.001
daemones,0,-1,-0.2042769000000001,0,0
Pumples,0,0,0,0,0
zipsharks Nft,0.010482352941176472,-0.054140127388535235,-0.010200000000000042,17,0.17820000000000003
Phunky Ape Yacht Club,0.04499153816753925,-0.20778511663144628,-2.2539052100000045,191,8.593383789999997
Down Market Apes Club,0,-1,-0.009600000000000001,0,0
Zukari Origin,0.00195,0,0.0078,4,0.0078
SuperBeaniez,0.001933333333333333,-0.1830985915492959,-0.001300000000000001,3,0.0058
mask by die Verhullung,0,-1,-0.013500000000000002,0,0
0xMANGAFORCE,0,-1,-0.35196980000000017,0,0
inBetweeners - Mystery Box?,0.05554117777777777,-0.8897974438575674,-20.180275200000015,45,2.4993529999999997
Rough Diamonds - Jersey Pass,0,-1,-0.0189,0,0
BlackPool Troop Cards,0.545,-0.36942918686488563,-0.6385925344065082,2,1.09
Wolo Bear,0,0,0,0,0
Legion Gang,0,-1,-0.25689900000000004,0,0
Blank Token,0.011225,-0.9126119112495135,-0.46890000000000015,4,0.0449
Lucid Garden - Official,0.00120006,0,0.0060003,5,0.0060003
Sprouts with Open3,0,-1,-0.0041,0,0
Hitchhiker of Star: Space Exploration,0,-1,-0.195,0,0
I'll ape it (Boxed),0,-1,-0.37780000000000014,0,0
It's loading...,0.0009,0,0.005399999999999999,6,0.005399999999999999
Melted Faces Reshape,0.006528256521739131,-0.9415391770864614,-2.418235088731107,23,0.1501499
ARCHEM OfficaI,0,-1,-2.9279999999999995,0,0
outofwork,0,-1,-0.32682000000000005,0,0
Le Fruit,0,-1,-0.008,0,0
CXGNUS GENESIS,0.003,-0.9553642360247011,-0.06421067890000001,1,0.003
Hello Charlie Official!,0.00732778221111111,1.967025764295478,0.437223799,90,0.6595003989999999
1BITS Official,0,-1,-0.0071,0,0
The Innocent Swarm,0,-1,-0.02,0,0
No Royaltys,0,0,0,0,0
Trosten - Trost Island,0,0,0,0,0
Archemist - Genesis,0.002305714285714285,-0.6071080817916261,-0.02494,7,0.016139999999999998
